Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019]
Lebanon,LBN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,49.04189301,50.12977219
Lebanon,LBN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,340.86997565,332.38599125
Lesotho,LSO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.90125179,11.26946354
Lesotho,LSO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,124.68972778,124.19363403
Lesotho,LSO,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.14240551,4.90647459
Lesotho,LSO,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,58.81941202,54.07115002
Lesotho,LSO,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,14.52986145,14.17715359
Lesotho,LSO,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,18.1172451,17.60712278
Liberia,LBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.03880787,8.47005749
Liberia,LBR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,61.22189713,52.56287003
Liberia,LBR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.68725491,1.36336625
Liberia,LBR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,11.42816198,8.46068013
Liberia,LBR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,56.38074112,59.21680832
Liberia,LBR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,34.51736091,31.1260565
Libya,LBY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Libya,LBY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Libya,LBY,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Libya,LBY,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Libya,LBY,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Libya,LBY,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Liechtenstein,LIE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
Liechtenstein,LIE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
Liechtenstein,LIE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
Liechtenstein,LIE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
Liechtenstein,LIE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
Liechtenstein,LIE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Lithuania,LTU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.53385353,7.00600433
Lithuania,LTU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1249.03100586,1369.97949219
Lithuania,LTU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.31181335,4.56012249
Lithuania,LTU,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,824.25903927,891.70282825
Lithuania,LTU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,33.69522858,34.55065536
Lithuania,LTU,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,420.86381047,473.33690092
Luxembourg,LUX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.28587103,5.37075996
Luxembourg,LUX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,6227.08398438,6220.74121094
Luxembourg,LUX,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.48882246,4.61186886
Luxembourg,LUX,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,5288.11180257,5341.74699628
Luxembourg,LUX,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,13.66654778,12.79860306
Luxembourg,LUX,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,851.02742652,796.16792416
"Macao SAR, China",MAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..
"Macao SAR, China",MAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..
"Macao SAR, China",MAC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..
"Macao SAR, China",MAC,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..
"Macao SAR, China",MAC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..
"Macao SAR, China",MAC,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..
Madagascar,MDG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.19787312,3.68728375
Madagascar,MDG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,22.33701324,19.84997559
Madagascar,MDG,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.48056126,1.18677306
Madagascar,MDG,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,7.87811298,6.38882659
Madagascar,MDG,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,35.1423378,39.58620071
Madagascar,MDG,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,7.84974928,7.85785083
Malawi,MWI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.82898998,7.39341164
Malawi,MWI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,37.43349457,30.40028763
Malawi,MWI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.40220785,2.40971565
Malawi,MWI,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,9.14875615,9.90828818
Malawi,MWI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,18.12243652,23.84466934
Malawi,MWI,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,6.78386071,7.2488487
Malaysia,MYS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.74833083,3.82514191
Malaysia,MYS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,426.46859741,436.61203003
Malaysia,MYS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.92385709,1.99659598
Malaysia,MYS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,218.88801391,227.89687005
Malaysia,MYS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,48.67429352,47.80334854
Malaysia,MYS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,207.58058407,208.71516762
Maldives,MDV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.65245056,8.04001141
Maldives,MDV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,786.43768311,854.37060547
Maldives,MDV,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.77973032,6.39314747
Maldives,MDV,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,593.979401,679.36682039
Maldives,MDV,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,21.87133598,19.05467224
Maldives,MDV,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,172.00442626,163.24258419
Mali,MLI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.73249865,3.89389849
Mali,MLI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,33.39861298,34.28177643
Mali,MLI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.15118265,1.31026745
Mali,MLI,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,10.30084858,11.53555985
Mali,MLI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,34.16210556,32.89606094
Mali,MLI,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,11.40966885,11.27735465
Malta,MLT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.81080437,8.21444321
Malta,MLT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2753.51098633,2531.91088867
Malta,MLT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.59290552,5.1835227
Malta,MLT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1747.86846899,1597.70012217
Malta,MLT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,36.5059166,36.8813324
Malta,MLT,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,1005.19363195,933.80244357
Marshall Islands,MHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,17.00218964,16.34140015
Marshall Islands,MHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,646.17230225,664.31848145
Marshall Islands,MHL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,7.34779596,6.72698307
Marshall Islands,MHL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,279.25473782,273.46855046
Marshall Islands,MHL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,15.05199242,15.81010628
Marshall Islands,MHL,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,97.261802,105.02946216
Mauritania,MRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.57909012,3.30329728
Mauritania,MRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,57.29694748,57.88484573
Mauritania,MRT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.40456009,1.23795974
Mauritania,MRT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,22.48532476,21.69320479
Mauritania,MRT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,51.46138,50.64942932
Mauritania,MRT,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,29.48579934,29.31834167
Mauritius,MUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.86705875,6.19943714
Mauritius,MUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,656.62249756,685.94561768
Mauritius,MUS,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.577914,2.91634917
Mauritius,MUS,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,288.51194205,322.68364804
Mauritius,MUS,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,55.56221008,52.66551971
Mauritius,MUS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,364.83397621,361.256822
Mexico,MEX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.37870932,5.43305254
Mexico,MEX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,521.00830078,540.37231445
Mexico,MEX,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.6718502,2.67891455
Mexico,MEX,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,258.80856865,266.44528253
Mexico,MEX,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,50.32543945,50.69227982
Mexico,MEX,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,262.19973372,273.92701322
"Micronesia, Fed. Sts.",FSM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.70362568,11.4420805
"Micronesia, Fed. Sts.",FSM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,417.68972778,415.19827271
"Micronesia, Fed. Sts.",FSM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.06692934,3.24186134
"Micronesia, Fed. Sts.",FSM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,109.45539773,117.6372798
"Micronesia, Fed. Sts.",FSM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2.79763508,2.86158395
"Micronesia, Fed. Sts.",FSM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,11.68543493,11.88124685
Moldova,MDA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.58753443,6.3779459
Moldova,MDA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,276.47143555,284.30712891
Moldova,MDA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.72367048,3.806777
Moldova,MDA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,156.27829497,169.69316916
Moldova,MDA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,40.75684738,36.91240311
Moldova,MDA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,112.68105184,104.96025354
Monaco,MCO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.59628761,1.5251174
Monaco,MCO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2968.84912109,2905.84375
Monaco,MCO,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.36812961,1.29580438
Monaco,MCO,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,2544.5105294,2468.92811434
Monaco,MCO,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,14.29303551,15.03576469
Monaco,MCO,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,424.33868932,436.91585591
Mongolia,MNG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.85443377,3.76607823
Mongolia,MNG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,159.37991333,163.44186401
Mongolia,MNG,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.21058345,2.13345003
Mongolia,MNG,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,91.40709941,92.58838369
Mongolia,MNG,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,37.28422165,38.24585342
Mongolia,MNG,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,59.42355962,62.50973827
Montenegro,MNE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.34355545,8.32983208
Montenegro,MNE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,731.4810791,735.15887451
Montenegro,MNE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.96868992,5.06746101
Montenegro,MNE,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,435.60595199,447.23456804
Montenegro,MNE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,40.44877243,39.16490936
Montenegro,MNE,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,295.87512911,287.92429922
Morocco,MAR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.33230448,5.30845118
Morocco,MAR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,174.78184509,174.22377014
Morocco,MAR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.14312124,2.11682343
Morocco,MAR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,70.2470616,69.47430472
Morocco,MAR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,59.62752151,59.4057312
Morocco,MAR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,104.21808612,103.49890807
Mozambique,MOZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.09185696,7.83351135
Mozambique,MOZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,40.72650528,39.46094131
Mozambique,MOZ,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.811064,1.66722643
Mozambique,MOZ,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,9.11512623,8.39857465
Mozambique,MOZ,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,15.32336426,16.00112534
Mozambique,MOZ,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,6.24067027,6.31419496
Myanmar,MMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.89992142,4.67856407
Myanmar,MMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,59.20605469,60.01587296
Myanmar,MMR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.72659922,0.73722625
Myanmar,MMR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,8.77954362,9.45702019
Myanmar,MMR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,76.44777679,75.95656586
Myanmar,MMR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,45.26171424,45.58599536
Namibia,NAM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.31428051,8.49700546
Namibia,NAM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,464.48406982,427.25622559
Namibia,NAM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.8711977,3.98512077
