,Lat,Long,Store_Name,Store_number,Gas_or_Diesel,No_Overnight_Parking,Phone_Number,Address,Country,Province_or_State
1266,-81.546069,30.341689,Walmart Supercenter,1444,Neither,0,(904) 721-4941,"9890 Hutchinson Park Dr; I-295 Exit 48 Jacksonville, FL, 32211 ",USA,FL
1267,-80.128108,26.933453,Walmart Supercenter,2176,Neither,1,(561) 746-6422,"2144 W Indian Town Rd, Jupiter, FL, 33458 ",USA,FL
1268,-80.447447,25.685206,Walmart Supercenter,1680,Neither,1,(305) 383-3611,"15885 Sw 88th St, Kendall, FL, 33186 ",USA,FL
1269,-81.3866416,28.3406778,Murphy: USA,6725,Gas/Diesel,0,(407) 847-9791,"1461 E Osceola Pkwy, Kissimmee, FL, 34744 ",USA,FL
1270,-81.385954,28.342908,Walmart Supercenter,2881,Gas/Diesel,1,(407) 397-1125,"1471 E Osceola Pkwy, Kissimmee, FL, 34746 ",USA,FL
1271,-81.327066,28.342134,Wm Nbrhd Mkt,4159,Neither,1,(407) 552-0029,"2850 E Osceola Pkwy, Kissimmee, FL, 34743 ",USA,FL
1272,-81.587777,28.330769,Walmart Supercenter,5214,Gas,0,(407) 606-0190,"2855 N Old lake Wilson Rd, Kissimmee, FL, 34747 ",USA,FL
1273,-81.435305,28.306156,Wm Nbrhd Mkt,5846,Neither,1,(407) 452-0224,"3183 W Vine St, Kissimmee, FL, 34741 ",USA,FL
1274,-81.486369,28.342603,Walmart Supercenter,5420,Gas/Diesel,1,(407) 397-1125,"3250 Vineland Rd, Kissimmee, FL, 34746 ",USA,FL
1275,-81.4861167,28.3449157,Murphy: USA,7190,Gas/Diesel,0,(407) 396-8534,"3256 Vineland Rd, Kissimmee, FL, 34746 ",USA,FL
1276,-81.458847,28.302467,Walmart Supercenter,0817,Neither,1,(407) 397-7000,"4444 W Vine, Kissimmee, FL, 34746 ",USA,FL
1277,-81.468556,28.327023,Sam's Club,4782,Gas,0,(407) 397-9910,"4763 W Irlo Bronson Memorial Hwy, Kissimmee, FL, 34746 ",USA,FL
1278,-81.4485316,28.1469297,Murphy: USA,7103,Gas/Diesel,0,(407) 932-3182,"902 Cypress Pkwy, Kissimmee, FL, 34759 ",USA,FL
1279,-81.447856,28.143334,Walmart Supercenter,5250,Gas/Diesel,1,(407) 870-1903,"904 Cypress Pkwy, Kissimmee, FL, 34759 ",USA,FL
1280,-81.452838,26.751982,Walmart Supercenter,6190,Neither,0,(863) 302-6012,"1951 W Hickpochee Ave, Labelle, FL, 33935 ",USA,FL
1281,-81.932267,28.93405,Sam's Club,4998,Gas/Diesel,0,(352) 751-5150,"755 N Hwy 441 Lady Lake, FL, 32159 ",USA,FL
1282,-82.6758194,30.1800537,Murphy: USA,5671,Gas,0,(386) 719-9277,"2659 W US Hwy 90 Lake City, FL, 32055 ",USA,FL
1283,-82.676536,30.181306,Walmart Supercenter,0767,Gas,0,(386) 755-2427,"2767 W Hwy 90; I-75 Exit 427 Lake City, FL, 32055 ",USA,FL
1284,-81.304118,28.783936,Wm Nbrhd Mkt,0525,Neither,0,(407) 562-4470,"825 Casa Verde Blvd, Lake Mary, FL, 32746 ",USA,FL
1285,-80.087339,26.79495,Walmart Supercenter,3348,Gas/Diesel,1,(561) 842-8113,"101 N Congress Ave; I-95 Exit 71 Lake Park, FL, 33403 ",USA,FL
1286,-80.0860748,26.7941914,Murphy: USA,7362,Gas/Diesel,0,(561) 845-7830,"103 N Congress Ave; I-95 Exit 71  Lake Park, FL, 33403 ",USA,FL
1287,-81.555106,27.892127,Walmart Supercenter,0859,Gas,1,(863) 676-9425,"2000 St Hwy 60 E, Lake Wales, FL, 33853 ",USA,FL
1288,-81.5546417,27.8932762,Murphy: USA,5729,Gas,0,(863) 678-1684,"2048 Sam Walton Way, Lake Wales, FL, 33898 ",USA,FL
1289,-80.205461,26.619331,Wm Nbrhd Mkt,6967,Neither,0,(561) 207-3474,"4105 SR 7 Lake Worth, FL, 33449 ",USA,FL
1290,-80.11363,26.57444,Walmart Supercenter,1398,Neither,1,(561) 642-6005,"4545 Hypoluxo Rd, Lake Worth, FL, 33463 ",USA,FL
1291,-80.148384,26.587883,Wm Nbrhd Mkt,5759,Neither,1,(561) 964-5008,"6177 Jog Rd, Lake Worth, FL, 33467 ",USA,FL
1292,-81.95857,28.000797,Walmart Supercenter,0779,Neither,1,(863) 644-5776,"3501 S Florida Ave, Lakeland, FL, 33803 ",USA,FL
1293,-81.921122,27.998721,Sam's Club,4794,Gas/Diesel,0,(863) 644-4730,"3530 Lakeland Highlands Rd, Lakeland, FL, 33803 ",USA,FL
1294,-81.975788,28.101302,Sam's Club,6441,Gas,0,(863) 853-2654,"4600 Hwy 98 N; I-4 Exit 32 Lakeland, FL, 33809 ",USA,FL
1295,-81.9743118,28.1177502,Murphy: USA,6547,Gas,0,(863) 815-4324,"5720 Hwy 98 N; I-4 Exit 32 Lakeland, FL, 33809 ",USA,FL
1296,-81.975862,28.119204,Walmart Supercenter,1245,Gas,1,(863) 815-4498,"5800 Hwy 98 N: I-4 Exit 32 Lakeland, FL, 33809 ",USA,FL
1297,-82.830305,27.881402,Wm Nbrhd Mkt,5831,Neither,1,(727) 593-9294,"13817 Walsingham Rd, Largo, FL, 33774 ",USA,FL
1298,-82.726078,27.915443,Walmart Supercenter,3372,Neither,1,(727) 431-5917,"2677 Roosevelt Blvd, Largo, FL, 33760 ",USA,FL
1299,-82.764568,27.893383,Wm Nbrhd Mkt,4141,Neither,1,(727) 431-5016,"9020 Ulmerton Rd, Largo, FL, 33771 ",USA,FL
1300,-82.7867,27.926574,Walmart Supercenter,1712,Neither,1,(727) 587-7822,"990 N Missouri Ave, Largo, FL, 33770 ",USA,FL
1301,-80.20347,26.16359,Walmart Supercenter,3625,Neither,1,(954) 733-7473,"3001 N State Rd #7 Lauderdale Lakes, FL, 33313 ",USA,FL
1302,-82.486664,28.89066,Walmart Supercenter,5772,Neither,0,(352) 228-6000,"1936 N Lecanto Hwy, Lecanto, FL, 34461 ",USA,FL
1303,-81.8987427,28.8408928,Murphy: USA,6609,Gas/Diesel,0,(352) 365-1347,"1801 Martin Luther King, Leesburg, FL, 34748 ",USA,FL
1304,-81.898356,28.843221,Walmart Supercenter,0800,Gas/Diesel,1,(352) 326-3900,"2501 N Citrus Blvd, Leesburg, FL, 34748 ",USA,FL
1305,-81.6645453,26.6150068,Murphy: USA,5706,Gas,0,(239) 303-9076,"2517 Lee Blvd, Lehigh Acres, FL, 33971 ",USA,FL
1306,-81.666012,26.614771,Walmart Supercenter,2237,Gas,1,(239) 368-5700,"2523 Lee Blvd, Lehigh Acres, FL, 33971 ",USA,FL
1307,-82.96487,30.324322,Walmart Supercenter,2626,Gas/Diesel,0,(386) 330-2488,"6868 Hwy 129; I-10 Exit 283 Live Oak, FL, 32060 ",USA,FL
1308,-82.9673298,30.3233808,Murphy: USA,6657,Gas/Diesel,0,(386) 330-5212,"7000 US Hwy 129 N, Live Oak, FL, 32060 ",USA,FL
1309,-82.46708,28.182888,Walmart Supercenter,0988,Neither,0,(813) 949-4238,"1575 Land O'lakes Blvd, Lutz, FL, 33548 ",USA,FL
1310,-85.64643,30.22647,Walmart Supercenter,1032,Gas/Diesel,0,(850) 265-2626,"2101 S Hwy 77 Lynn Haven, FL, 32440 ",USA,FL
1311,-85.6486816,30.2265129,Murphy: USA,7479,Gas/Diesel,0,(850) 271-8472,"2107 S Hwy 77 Lynn Haven, FL, 32444 ",USA,FL
1312,-82.108128,30.263618,Walmart Supercenter,1205,Gas/Diesel,1,(904) 259-4760,"9218 S SR 228; I-10 Exit 336 Macclenny, FL, 32063 ",USA,FL
1313,-82.1085815,30.2648792,Murphy: USA,7411,Gas/Diesel,0,(904) 259-8521,"9292 S SR 228; I-10 Exit 336 MacClenny, FL, 32063 ",USA,FL
1314,-80.202969,26.236039,Walmart Supercenter,5325,Neither,1,(954) 975-8682,"5555 W Atlantic Blvd, Margate, FL, 33063 ",USA,FL
1315,-85.2126389,30.6703434,Murphy: USA,6742,Gas/Diesel,0,(850) 482-6149,"2253 Hwy 71; I-10 Exit 142 Marianna, FL, 32448 ",USA,FL
1316,-85.187391,30.727749,Walmart Supercenter,1375,Gas/Diesel,0,(850) 526-5744,"2255 Hwy 71; I-10 Exit 142 Marianna, FL, 32448 ",USA,FL
1317,-80.6721092,28.1698016,Murphy: USA,7154,Gas/Diesel,0,(321) 757-3061,"3940 N Wickham Rd, Melbourne, FL, 32935 ",USA,FL
1318,-80.67348,28.122691,Walmart Supercenter,1702,Gas/Diesel,1,(321) 242-1601,"1000 N Wickham Rd, Melbourne, FL, 32935 ",USA,FL
1319,-80.581844,28.137322,Walmart,0956,Neither,1,(321) 777-5504,"1001 E Eau Gallie Blvd, Melbourne, FL, 32937 ",USA,FL
1320,-80.6726837,28.1220627,Murphy: USA,5787,Gas,0,(321) 254-6221,"3006 Sarno Rd, Melbourne, FL, 32934 ",USA,FL
1321,-80.622631,28.055312,Wm Nbrhd Mkt,5366,Neither,1,(321) 723-8988,"3550 S Babcock Rd, Melbourne, FL, 32901 ",USA,FL
1322,-80.673369,28.17136,Wm Nbrhd Mkt,5365,Gas/Diesel,1,(321) 254-7875,"3950 Wickham Rd N, Melbourne, FL, 32935 ",USA,FL
1323,-80.696228,28.077927,Sam's Club,8141,Gas,0,(321) 768-8190,"4255 W New Haven Ave; I-95 Exit 180 Melbourne, FL, 32904 ",USA,FL
1324,-80.723501,28.231259,Walmart Supercenter,3538,Gas/Diesel,0,(321) 242-0225,"8500 N Wickham Rd; I-95 Exit 191 Melbourne, FL, 32940 ",USA,FL
1325,-80.7240763,28.2301151,Murphy: USA,6837,Gas/Diesel,0,(321) 254-9479,"8520 N Wickham Rd; I-95 Exit 191 Melbourne, FL, 32940 ",USA,FL
1326,-80.668441,28.358616,Walmart Supercenter,0771,Neither,1,(321) 452-6053,"1500 E Merritt Island Cswy, Merritt Island, FL, 32952 ",USA,FL
1327,-80.20708,25.93681,Walmart Supercenter,3397,Gas/Diesel,1,(305) 651-4661,"17650 NW 2nd Ave ; I-95 Exit 12 Miami Gardens, FL, 33169 ",USA,FL
1328,-80.232173,25.936906,Murphy: USA,7596,Gas/Diesel,0,(305) 654-7288,"17650 NW 2nd Ave; I-95 Exit 12 Miami Gardens, FL, 33056 ",USA,FL
1329,-80.244466,25.952588,Walmart Supercenter,3311,Neither,1,(305) 622-6664,"19501 Northwest 27th Ave, Miami Gardens, FL, 33056 ",USA,FL
1330,-80.252409,25.926437,Wm Nbrhd Mkt,2907,Neither,1,(305) 914-1867,"3791 NW 167th St, Miami Gardens, FL, 33055 ",USA,FL
1331,-80.376963,25.570698,Walmart Supercenter,5912,Neither,1,(305) 964-4206,"21151 S Dixie Hwy, Miami, FL, 33189 ",USA,FL
1332,-80.251426,25.843837,Walmart Supercenter,4303,Neither,1,(305) 913-8439,"3200 NW 79th St, Miami, FL, 33147 ",USA,FL
1333,-80.30851,25.764492,Wm Nbrhd Mkt,4140,Neither,0,(786) 257-4094,"6991 SW 8th St, Miami, FL, 33134 ",USA,FL
1334,-80.332786,25.746669,Walmart Supercenter,5854,Neither,1,(305) 351-0725,"8400 Coral Way, Miami, FL, 33155 ",USA,FL
1335,-80.333181,25.785732,Sam's Club,6217,Gas,0,(305) 463-9384,"8425 Nw 13th Ter, Miami, FL, 33126 ",USA,FL
1336,-80.343941,25.769367,Walmart Supercenter,4161,Neither,1,(786) 801-5704,"9191 W Flager St, Miami, FL, 33174 ",USA,FL
1337,-81.8314743,30.1066437,Murphy: USA,7406,Gas/Diesel,0,(904) 291-4592,"1570 Branan Field Rd, Middleburg, FL, 32068 ",USA,FL
1338,-81.832379,30.105763,Walmart Supercenter,3308,Gas/Diesel,0,(904) 214-9411,"1580 Branan Field Rd, Middleburg, FL, 32068 ",USA,FL
1339,-81.85733,30.087391,Wm Nbrhd Mkt,5820,Neither,1,(904) 406-6013,"2570 CR 220 Middleburg, FL, 32068 ",USA,FL
1340,-87.116806,30.601774,Walmart Supercenter,0990,Neither,0,(850) 995-0542,"4965 Hwy 90 Milton, FL, 32571 ",USA,FL
1341,-80.249417,25.993134,Walmart Supercenter,1511,Neither,1,(954) 433-9300,"1800 University Dr, Miramar, FL, 33025 ",USA,FL
1342,-80.248975,25.992251,Sam's Club,8173,Neither,0,(954) 433-8867,"1900 University Dr, Miramar, FL, 33025 ",USA,FL
1343,-81.672815,28.818419,Walmart Supercenter,0705,Gas,1,(352) 735-3000,"17030 Hwy 441 Mount Dora, FL, 32757 ",USA,FL
1344,-81.6727676,28.81987,Murphy: USA,5526,Gas,0,(352) 735-5113,"17040 US Hwy 441 Mt Dora, FL, 32757 ",USA,FL
1345,-81.971481,27.933452,Walmart Supercenter,5035,Neither,1,(863) 701-2232,"6745 N Church St, Mulberry, FL, 33860 ",USA,FL
1346,-81.802283,26.274519,Walmart Supercenter,1957,Neither,1,(239) 591-4311,"11225 Tamiami Trail N, Naples, FL, 34110 ",USA,FL
1347,-81.768721,26.270749,Sam's Club,6364,Gas,0,(239) 592-6670,"2550 Immokalee Rd, Naples, FL, 34110 ",USA,FL
1348,-81.762126,26.124562,Walmart,1119,Neither,1,(239) 793-5517,"3451 Tamiami Trail E, Naples, FL, 34112 ",USA,FL
1349,-81.767012,26.20728,Wm Nbrhd Mkt,4354,Neither,1,(239) 213-1183,"5010 Airport Pulling Rd N, Naples, FL, 34105 ",USA,FL
1350,-81.746535,26.270597,Walmart Supercenter,5391,Neither,1,(239) 254-8310,"5420 Juliet Boulevard; I-75 Exit 111 Naples, FL, 34109 ",USA,FL
1351,-81.69902,26.055675,Murphy: USA,7445,Gas/Diesel,0,(239) 732-7353,"6630 Collier Blvd, Naples, FL, 34114 ",USA,FL
1352,-81.698211,26.056415,Walmart Supercenter,3417,Gas/Diesel,1,(239) 417-1252,"6650 Collier Blvd, Naples, FL, 34114 ",USA,FL
1353,-81.688147,26.148967,Walmart Supercenter,5055,Neither,1,(239) 455-1131,"9885 Collier Blvd; I-75 Exit 101 Naples, FL, 34114 ",USA,FL
1354,-86.917206,30.402111,Wm Nbrhd Mkt,4582,Gas,0,(850) 684-6042,"7360 Navarre Pkwy, Navarre, FL, 32566 ",USA,FL
1355,-86.8308182,30.4101391,Murphy: USA,7409,Gas/Diesel,0,(850) 936-5327,"9358 Navarre Pkwy, Navarre, FL, 32566 ",USA,FL
1356,-86.83076,30.411326,Walmart Supercenter,3439,Gas/Diesel,1,(850) 939-3998,"9360 Navarre Pkwy, Navarre, FL, 32566 ",USA,FL
1357,-82.733304,28.222312,Sam's Club,6448,Gas,0,(727) 846-7300,"4330 Hwy 19 New Port Richey, FL, 34652 ",USA,FL
1358,-82.675955,28.283615,Wm Nbrhd Mkt,2391,Neither,1,(727) 264-5342,"8745 Little Rd, New Port Richey, FL, 34654 ",USA,FL
1359,-82.668233,28.206826,Walmart Supercenter,0994,Neither,1,(727) 376-3811,"8745 S R 54 New Port Richey, FL, 34655 ",USA,FL
1360,-80.99267,29.01369,Walmart Supercenter,1079,Neither,1,(386) 427-5767,"3155 SR 44 New Smyrna Beach, FL, 32168 ",USA,FL
1361,-86.461905,30.516429,Walmart Supercenter,5845,Neither,1,(850) 389-3013,"1300 E John Sims Pkwy, Niceville, FL, 32578 ",USA,FL
1362,-81.898496,26.680439,Walmart Supercenter,0623,Neither,1,(239) 997-9991,"545 Pine Island Rd, North Fort Myers, FL, 33903 ",USA,FL
1363,-80.221882,26.206996,Walmart Supercenter,1851,Neither,1,(954) 726-3388,"7900 W Mcnab Rd, North Lauderdale, FL, 33068 ",USA,FL
1364,-80.171173,25.927168,Walmart Supercenter,3235,Neither,1,(305) 948-5881,"1425 NE 163rd St, North Miami Beach, FL, 33162 ",USA,FL
1365,-82.206828,27.069603,Wm Nbrhd Mkt,7221,Neither,0,(941) 240-3079,"1100 S Main St, North Port, FL, 34286 ",USA,FL
1366,-82.21772,27.0367336,Murphy: USA,7328,Gas/Diesel,0,(941) 423-7097,"15500 Tamiami Trail, North Port, FL, 34287 ",USA,FL
1367,-82.216571,27.035628,Walmart Supercenter,3387,Gas/Diesel,1,(941) 423-5266,"17000 Tamiami Trail, North Port, FL, 34287 ",USA,FL
1368,-82.166243,29.1588,Walmart Supercenter,0697,Neither,0,(352) 237-7155,"2600 SW 19th Ave; I-75 Exit 350 Ocala, FL, 34474 ",USA,FL
1369,-82.020651,29.11738,Walmart Supercenter,4368,Neither,1,(352) 537-3095,"34 Bahia Ave, Ocala, FL, 34472 ",USA,FL
1370,-82.189338,29.148076,Sam's Club,6335,Gas,0,(352) 873-0500,"3921 Sw College Rd, Ocala, FL, 34474 ",USA,FL
1371,-82.0655,29.2102,Walmart Supercenter,1847,Gas/Diesel,0,(352) 236-1188,"4980 E Silver Springs Blvd, Ocala, FL, 34470 ",USA,FL
1372,-82.0655476,29.2108005,Murphy: USA,7091,Gas/Diesel,0,(352) 236-2854,"4986 E Silver Springs Blvd, Ocala, FL, 34470 ",USA,FL
1373,-82.250391,29.086753,Wm Nbrhd Mkt,4434,Neither,0,(352) 512-6628,"7855 SW Hwy 200 Ocala, FL, 34476 ",USA,FL
1374,-82.2781489,29.0585656,Murphy: USA,7128,Gas/Diesel,0,(352) 237-8952,"9558 SW Hwy 200 Ocala, FL, 34481 ",USA,FL
1375,-82.27725,29.057019,Walmart Supercenter,5326,Gas/Diesel,0,(352) 291-7512,"9570 Sw Hwy 200 Ocala, FL, 34481 ",USA,FL
1376,-81.531152,28.549621,Walmart Supercenter,0942,Neither,1,(407) 877-6900,"10500 W Colonial Dr, Ocoee, FL, 34761 ",USA,FL
1377,-80.82825,27.222426,Walmart Supercenter,0814,Gas/Diesel,0,(863) 763-7070,"2101 S Parrot Ave, Okeechobee, FL, 34974 ",USA,FL
1378,-80.8294754,27.2229195,Murphy: USA,5741,Gas/Diesel,0,(863) 357-0401,"2109 S Parrott Ave, Okeechobee, FL, 34974 ",USA,FL
1379,-82.674613,28.043776,Walmart Supercenter,2796,Neither,1,(813) 854-3261,"3801 Tampa Rd, Oldsmar, FL, 34677 ",USA,FL
1380,-81.279859,28.913512,Walmart Supercenter,0563,Neither,1,(386) 775-1500,"2400 Veterans Memorial Prkwy; I-4 Exit 111 Orange City, FL, 32763 ",USA,FL
1381,-81.7072601,30.1015816,Murphy: USA,6686,Gas/Diesel,0,(904) 541-0221,"1495 CR 220 Orange Park, FL, 32003 ",USA,FL
1382,-81.707218,30.099817,Walmart Supercenter,2920,Gas/Diesel,0,(904) 278-1836,"1505 CR 220 Orange Park, FL, 32003 ",USA,FL
1383,-81.76951,30.13842,Walmart Supercenter,1225,Gas/Diesel,0,(904) 272-0036,"899 Blanding Blvd, Orange Park, FL, 32065 ",USA,FL
1384,-81.7712791,30.139467,Murphy: USA,7564,Gas/Diesel,0,(904) 272-5808,"909 Blanding Blvd, Orange Park, FL, 32065 ",USA,FL
1385,-81.2768936,28.5412197,Murphy: USA,7155,Gas/Diesel,0,(407) 658-6329,"213 S Chickasaw Trail, Orlando, FL, 32825 ",USA,FL
1386,-81.4179,28.528273,Wm Nbrhd Mkt,4160,Neither,1,(407) 563-9069,"1101 S Goldwyn, Orlando, FL, 32805 ",USA,FL
1387,-81.217747,28.566701,Walmart Supercenter,0890,Neither,1,(407) 281-8941,"11250 E Colonial Dr, Orlando, FL, 32817 ",USA,FL
1388,-81.247849,28.392754,Sam's Club,4828,Gas/Diesel,0,(407) 204-8629,"11920 Narcoossee Rd; Hwy 417 Exit 22 Orlando, FL, 32832 ",USA,FL
1389,-81.244576,28.394793,Walmart Supercenter,4365,Neither,0,(407) 204-2039,"11930 Narcoossee Rd; Hwy 417 Exit 22 Orlando, FL, 32832 ",USA,FL
1390,-81.405387,28.38202,Wm Nbrhd Mkt,5875,Neither,1,(407) 541-1273,"12550 Orange Blossom Trl; Hwy 417 Exit 11 Orlando, FL, 32837 ",USA,FL
1391,-81.366659,28.367797,Wm Nbrhd Mkt,6149,Neither,0,(407) 723-4435,"13801 Landstar Blvd; Hwy 417 Exit 14 Orlando, FL, 32824 ",USA,FL
1392,-81.276446,28.540323,Wm Nbrhd Mkt,5179,Gas/Diesel,1,(407) 380-9971,"201 S Chickasaw Trail, Orlando, FL, 32825 ",USA,FL
1393,-81.308489,28.576222,Wm Nbrhd Mkt,5988,Neither,1,(407) 551-5160,"2271 N Semoran Blvd, Orlando, FL, 32807 ",USA,FL
1394,-81.461457,28.515554,Walmart Supercenter,1220,Gas/Diesel,1,(407) 290-6977,"2500 S Kirkman Rd, Orlando, FL, 32811 ",USA,FL
1395,-81.3758,28.511889,Wm Nbrhd Mkt,3162,Neither,1,(407) 241-4080,"2715 S Orange Ave, Orlando, FL, 32806 ",USA,FL
1396,-81.418404,28.571386,Walmart Supercenter,4588,Neither,1,(321) 354-2096,"3101 W Princeton St, Orlando, FL, 32808 ",USA,FL
1397,-81.311854,28.505008,Walmart,1084,Neither,1,(407) 277-4314,"3838 S Semaron Blvd, Orlando, FL, 32822 ",USA,FL
1398,-81.149461,28.537044,Wm Nbrhd Mkt,3817,Neither,1,(407) 207-0071,"433 S Avalon Park Blvd, Orlando, FL, 32828 ",USA,FL
1399,-81.31167,28.497662,Wm Nbrhd Mkt,4142,Neither,0,(407) 563-9167,"4520 S Semoran Blvd, Orlando, FL, 32822 ",USA,FL
1400,-81.454294,28.612015,Wm Nbrhd Mkt,4211,Neither,1,(407) 294-7276,"5559 Clarcona-ocoee Rd, Orlando, FL, 32810 ",USA,FL
1401,-81.398421,28.475059,Walmart Supercenter,5871,Neither,1,(321) 247-4817,"5734 S Orange Blossom Trail, Orlando, FL, 32809 ",USA,FL
1402,-81.4610214,28.5143204,Murphy: USA,6707,Gas/Diesel,0,(407) 822-9393,"5901 Metro West, Orlando, FL, 32811 ",USA,FL
1403,-81.287896,28.473884,Walmart Supercenter,3782,Neither,1,(407) 382-8880,"5991 New Goldenrod Rd, Orlando, FL, 32822 ",USA,FL
1404,-81.208261,28.536366,Wm Nbrhd Mkt,3617,Neither,1,(407) 380-0384,"600 S Alafaya Trail, Orlando, FL, 32828 ",USA,FL
1405,-81.284332,28.570094,Sam's Club,6212,Gas,0,(407) 384-7570,"7701 E Colonial Dr, Orlando, FL, 32807 ",USA,FL
1406,-81.489076,28.550652,Sam's Club,6218,Gas,0,(407) 532-5212,"7810 W Colonial Dr, Orlando, FL, 32818 ",USA,FL
1407,-81.490819,28.550367,Wm Nbrhd Mkt,4425,Neither,1,(407) 522-4552,"7818 Colonial W Dr, Orlando, FL, 32818 ",USA,FL
1408,-81.425191,28.448254,Walmart Supercenter,0908,Neither,1,(407) 354-5665,"8101 S John Young Pkwy, Orlando, FL, 32819 ",USA,FL
1409,-81.507022,28.495061,Wm Nbrhd Mkt,2499,Neither,0,(407) 605-4001,"8801 Conroy Windermere Rd, Orlando, FL, 32835 ",USA,FL
1410,-81.476283,28.441144,Walmart Supercenter,4332,Neither,0,(407) 351-2229,"8990 Turkey Lake Rd, Orlando, FL, 32819 ",USA,FL
1411,-81.394177,28.60371,Wm Nbrhd Mkt,4197,Neither,0,(407) 204-8740,"902 Lee Rd, Orlando, FL, 32810 ",USA,FL
1412,-81.257894,25.51117,Wm Nbrhd Mkt,5741,Neither,0,(407) 845-6531,"9047 Curry Ford Rd, Orlando, FL, 32825 ",USA,FL
1413,-81.406329,28.422387,Sam's Club,8290,Gas,0,(407) 859-9056,"9498 S Orange Blossom Trl, Orlando, FL, 32837 ",USA,FL
1414,-81.41481,28.42804,Wm Pharmacy/Clinic,5997,Neither,0,(407) 855-4750,"9600 Parksouth Ct, Orlando, FL, 32809 ",USA,FL
1415,-81.113517,29.259046,Walmart Supercenter,0613,Neither,1,(386) 672-2104,"1521 W Granada Blvd; I-95 Exit 268 Ormond Beach, FL, 32174 ",USA,FL
1416,-82.488494,27.193077,Walmart Supercenter,5264,Neither,1,(941) 918-1247,"13140 S Tamiami Trail, Osprey, FL, 34229 ",USA,FL
1417,-82.4788284,27.1908722,Murphy: USA,7497,Gas/Diesel,0,(941) 966-4595,"3901 Holy Spirit Lane, Osprey, FL, 34229 ",USA,FL
1418,-81.208376,28.613395,Wm Nbrhd Mkt,5106,Gas/Diesel,1,(407) 359-6707,"4255 Alafaya Trail, Oviedo, FL, 32765 ",USA,FL
1419,-81.208107,28.6128731,Murphy: USA,6914,Gas/Diesel,0,(407) 365-1918,"4279 Alafaya Trail, Oviedo, FL, 32765 ",USA,FL
1420,-81.260878,28.617023,Walmart Supercenter,5894,Neither,1,(407) 618-5013,"5511 Deep Lake Rd, Oviedo, FL, 32765 ",USA,FL
1421,-81.6800079,29.6366329,Murphy: USA,6818,Gas/Diesel,0,(386) 328-3127,"1006 SR 19 S, Palatka, FL, 32177 ",USA,FL
1422,-81.681018,29.636796,Walmart Supercenter,0551,Gas/Diesel,0,(386) 328-6733,"1024 SR 19 S, Palatka, FL, 32177 ",USA,FL
1423,-80.641617,27.997622,Walmart Supercenter,5455,Neither,1,(321) 723-2171,"1040 Malabar Rd Se; I-95 Exit 173 Palm Bay, FL, 32907 ",USA,FL
1424,-81.225429,29.550669,Walmart Supercenter,1182,Neither,1,(386) 446-8486,"174 Cypress Point Pkwy; I-95 Exit 289 Palm Coast, FL, 32137 ",USA,FL
1425,-82.706856,28.060682,Wm Nbrhd Mkt,3414,Neither,0,(727) 431-1417,"3400 E Lake Rd, Palm Harbor, FL, 34685 ",USA,FL
1426,-82.740784,28.094504,Walmart Supercenter,1513,Neither,1,(727) 784-8797,"35404 Hwy 19 Palm Harbor, FL, 34684 ",USA,FL
1427,-80.110177,26.649935,Wm Nbrhd Mkt,4441,Neither,0,(561) 530-1237,"4400 Forest Hill Blvd, Palm Springs Village, FL, 33406 ",USA,FL
1428,-80.084242,26.629027,Murphy: USA,7528,Gas/Diesel,0,(561) 642-2657,"2745 10th Ave N, Palm Springs, FL, 33461 ",USA,FL
1429,-80.08436,26.62954,Walmart Supercenter,5882,Neither,1,(561) 223-4357,"2765 10th Ave N: I-95 Exit 65 Palm Springs, FL, 33461 ",USA,FL
1430,-82.559399,27.521541,Walmart Supercenter,3370,Gas/Diesel,1,(941) 723-2199,"508 10th St E, Palmetto, FL, 34221 ",USA,FL
1431,-82.5598679,27.5217285,Murphy: USA,7322,Gas/Diesel,0,(941) 729-2717,"512 10th St East, Palmetto, FL, 34221 ",USA,FL
1432,-85.804233,30.179688,Walmart Supercenter,0818,Neither,1,(850) 234-1989,"10270 Front Beach Rd, Panama City Beach, FL, 32407 ",USA,FL
1433,-85.866497,30.217923,Walmart Supercenter,3119,Neither,0,(850) 708-6968,"15495 Panama City Beach Pkwy, Panama City Beach, FL, 32413 ",USA,FL
1434,-85.688706,30.188762,Sam's Club,8151,Gas/Diesel,0,(850) 769-2222,"1707 W 23rd St, Panama City, FL, 32405 ",USA,FL
1435,-85.667908,30.188269,Walmart Supercenter,3075,Neither,1,(850) 691-0716,"513 W 23rd St, Panama City, FL, 32405 ",USA,FL
1436,-82.73407,27.758191,Wm Nbrhd Mkt,3161,Neither,1,(727) 202-3106,"6850 Gulfport Blvd S, Pasadena, FL, 33707 ",USA,FL
1437,-80.317574,26.005371,Walmart Supercenter,5932,Neither,1,(954) 378-1542,"12800 Pines Blvd: I-75 Exit 9 Pembroke Pines, FL, 33027 ",USA,FL
1438,-80.390724,26.006006,Walmart Supercenter,2591,Neither,1,(954) 442-5822,"151 Sw 184 Ave, Pembroke Pines, FL, 33029 ",USA,FL
1439,-87.214121,30.482857,Sam's Club,8119,Gas,0,(850) 484-7508,"1250 Airport Blvd, Pensacola, FL, 32504 ",USA,FL
